-36.83,147.71,-52.42
-34.03,147.41,-52.09
-31.26,147.05,-51.77
-28.87,148.5,-52.09
-26.11,148.05,-51.77
-23.52,148.49,-51.77
-20.92,148.87,-51.77
-20.05,163.29,-56.65
-17.59,167.38,-57.95
-14.67,167.66,-57.95
-11.81,168.84,-58.28
-9.15,174.68,-60.23
-6.2,177.65,-61.21
-3.12,178.68,-61.53
0.0,178.7,-61.53
3.12,178.68,-61.53
6.24,178.59,-61.53
9.35,178.46,-61.53
12.47,178.27,-61.53
15.57,178.02,-61.53
18.78,178.66,-61.86
21.89,178.31,-61.86
25.0,177.9,-61.86
28.1,177.44,-61.86
31.2,176.92,-61.86
34.1,175.42,-61.53
36.96,173.87,-61.21
39.99,173.2,-61.21
43.0,172.48,-61.21
45.76,170.79,-60.88
48.74,169.96,-60.88
51.69,169.09,-60.88
54.64,168.16,-60.88
57.26,166.29,-60.56
59.83,164.37,-60.23
62.69,163.3,-60.23
65.17,161.31,-59.9
67.98,160.15,-59.9
70.76,158.93,-59.9
73.92,158.53,-60.23
76.68,157.22,-60.23
78.55,154.17,-59.58
79.9,150.27,-58.6
82.51,148.85,-58.6
83.21,144.12,-57.3
81.33,135.35,-54.37
82.17,131.5,-53.39
81.36,125.29,-51.44
79.84,118.36,-49.16
80.81,115.4,-48.51
82.25,113.21,-48.18
83.08,110.25,-47.53
82.08,105.06,-45.91
82.11,101.4,-44.93
83.87,99.95,-44.93
85.6,98.48,-44.93
84.78,94.16,-43.63
85.12,91.28,-42.97
85.39,88.42,-42.32
85.58,85.58,-41.67
85.7,82.76,-41.02
85.06,79.32,-40.04
85.02,76.55,-39.39
84.92,73.82,-38.74
84.74,71.11,-38.09
84.5,68.43,-37.44
84.94,66.36,-37.11
82.31,62.02,-35.49
82.61,60.02,-35.16
83.65,58.57,-35.16
66.63,44.94,-27.67
55.51,36.05,-22.79
52.12,32.57,-21.16
39.71,23.86,-15.95
37.67,21.75,-14.98
45.48,25.21,-17.91
49.26,26.19,-19.21
54.76,27.9,-21.16
61.19,29.84,-23.44
63.41,29.57,-24.09
66.51,29.61,-25.07
68.76,29.19,-25.72
70.13,28.34,-26.05
70.62,27.11,-26.05
71.08,25.87,-26.05
71.52,24.63,-26.05
71.94,23.37,-26.05
71.43,21.84,-25.72
70.89,20.33,-25.39
70.32,18.84,-25.07
69.72,17.38,-24.74
70.02,16.16,-24.74
69.36,14.74,-24.42
68.68,13.35,-24.09
67.97,11.99,-23.77
67.24,10.65,-23.44
67.41,9.47,-23.44
67.57,8.3,-23.44
66.76,7.02,-23.12
66.88,5.85,-23.12
66.97,4.68,-23.12
66.1,3.46,-22.79
66.15,2.31,-22.79
66.18,1.16,-22.79
66.57,0.0,-21.63
66.56,1.16,-21.63
66.53,2.32,-21.63
67.43,3.53,-21.94
67.36,4.71,-21.94
66.32,5.8,-21.63
66.21,6.96,-21.63
67.02,8.23,-21.94
67.81,9.53,-22.25
67.63,10.71,-22.25
67.44,11.89,-22.25
69.09,13.43,-22.87
67.91,14.43,-22.56
67.65,15.62,-22.56
67.36,16.8,-22.56
68.9,18.46,-23.18
68.57,19.66,-23.18
69.12,21.13,-23.49
68.74,22.34,-23.49
69.24,23.84,-23.79
69.71,25.37,-24.1
70.14,26.93,-24.41
68.78,27.79,-24.1
70.04,29.73,-24.72
69.51,30.95,-24.72
69.82,32.56,-25.03
69.24,33.77,-25.03
68.64,34.97,-25.03
68.86,36.61,-25.34
66.55,36.89,-24.72
64.24,37.09,-24.1
62.77,37.72,-23.79
58.88,36.79,-22.56
53.44,34.7,-20.7
48.1,32.44,-18.85
41.29,28.91,-16.38
41.55,30.19,-16.69
46.33,34.91,-18.85
56.21,43.91,-23.18
64.3,52.07,-26.88
67.03,56.24,-28.43
68.19,59.28,-29.36
68.56,61.73,-29.97
68.86,64.21,-30.59
68.41,66.07,-30.9
69.94,69.94,-32.14
68.71,71.15,-32.14
68.1,73.03,-32.45
67.46,74.92,-32.76
66.76,76.8,-33.06
67.86,80.87,-34.3
67.63,83.52,-34.92
69.09,88.43,-36.46
77.27,102.54,-41.72
76.59,105.41,-42.34
77.46,110.63,-43.88
77.65,115.12,-45.12
76.66,118.05,-45.73
75.09,120.17,-46.04
72.98,121.47,-46.04
72.76,126.02,-47.28
72.85,131.43,-48.82
72.33,136.04,-50.06
69.95,137.28,-50.06
72.96,149.59,-54.08
73.15,156.87,-56.24
70.4,158.13,-56.24
67.63,159.33,-56.24
65.2,161.37,-56.55
63.39,165.15,-57.48
60.5,166.23,-57.48
57.59,167.26,-57.48
54.66,168.24,-57.48
52.28,170.99,-58.1
49.28,171.87,-58.1
46.52,173.62,-58.4
43.49,174.41,-58.4
40.65,176.07,-58.71
37.57,176.75,-58.71
34.48,177.38,-58.71
31.38,177.96,-58.71
28.27,178.48,-58.71
25.15,178.94,-58.71
22.14,180.3,-59.02
19.09,181.6,-59.33
15.91,181.91,-59.33
12.74,182.16,-59.33
9.56,182.35,-59.33
6.37,182.49,-59.33
3.19,182.58,-59.33
0.0,182.6,-59.33
-3.17,181.62,-59.02
-6.34,181.54,-59.02
-9.46,180.45,-58.71
-12.67,181.21,-59.02
-15.83,180.96,-59.02
-18.69,177.82,-58.1
-21.79,177.47,-58.1
-24.75,176.12,-57.79
-27.67,174.72,-57.48
-28.08,159.22,-52.53
-29.58,152.17,-50.37
-31.84,149.77,-49.75
-34.44,149.2,-49.75
-37.04,148.57,-49.75
-39.63,147.9,-49.75
-42.21,147.19,-49.75
-44.77,146.43,-49.75
-47.61,146.53,-50.06
-50.16,145.68,-50.06
-53.35,146.57,-50.68
-55.9,145.61,-50.68
-58.78,145.5,-50.99
-61.69,145.33,-51.3
-65.76,147.7,-52.53
-68.33,146.53,-52.53
-72.13,147.88,-53.46
-77.29,151.68,-55.31
-83.94,157.87,-58.1
-86.68,156.38,-58.1
-87.02,150.73,-56.55
-88.66,147.55,-55.93
-88.7,141.95,-54.39
-89.09,137.19,-53.15
-89.88,133.25,-52.22
-91.1,130.1,-51.61
-92.8,127.72,-51.3
-94.44,125.33,-50.99
-96.03,122.91,-50.68
-97.56,120.47,-50.37
-99.04,118.03,-50.06
-101.08,116.28,-50.06
-101.82,113.08,-49.44
-103.13,110.59,-49.13
-105.04,108.78,-49.13
-106.93,106.93,-49.13
-108.09,104.38,-48.82
-109.2,101.83,-48.52
-110.26,99.28,-48.21
-109.82,95.46,-47.28
-107.1,89.87,-45.43
-90.91,73.62,-38.01
-83.94,65.58,-34.61
-83.55,62.96,-33.99
-32.32,23.48,-12.98
-24.93,17.46,-9.89
-23.65,15.95,-9.27
-23.93,15.54,-9.27
-24.2,15.12,-9.27
-24.46,14.69,-9.27
-24.71,14.27,-9.27
-24.95,13.83,-9.27
-25.19,13.39,-9.27
-25.42,12.95,-9.27
-25.64,12.51,-9.27
-25.86,12.06,-9.27
-26.07,11.6,-9.27
-26.26,11.15,-9.27
-26.45,10.69,-9.27
-26.64,10.22,-9.27
-26.81,9.76,-9.27
-26.98,9.29,-9.27
-27.14,8.82,-9.27
-27.28,8.34,-9.27
-27.43,7.86,-9.27
-27.56,7.38,-9.27
-27.68,6.9,-9.27
-27.8,6.42,-9.27
-27.91,5.93,-9.27
-28.01,5.44,-9.27
-28.1,4.95,-9.27
-28.18,4.46,-9.27
-28.25,3.97,-9.27
-28.32,3.48,-9.27
-28.38,2.98,-9.27
-28.42,2.49,-9.27
-28.46,1.99,-9.27
-28.49,1.49,-9.27
-28.51,1.0,-9.27
-28.53,0.5,-9.27
-28.69,0.0,-8.77
-28.68,0.5,-8.77
-28.67,1.0,-8.77
-28.65,1.5,-8.77
-28.62,2.0,-8.77
-28.58,2.5,-8.77
-28.53,3.0,-8.77
-28.48,3.5,-8.77
-28.41,3.99,-8.77
-28.34,4.49,-8.77
-28.25,4.98,-8.77
-28.16,5.47,-8.77
-28.06,5.96,-8.77
-27.95,6.45,-8.77
-27.84,6.94,-8.77
-27.71,7.43,-8.77
-27.58,7.91,-8.77
-27.44,8.39,-8.77
-27.28,8.87,-8.77
-27.13,9.34,-8.77
-26.96,9.81,-8.77
-26.78,10.28,-8.77
-26.6,10.75,-8.77
-26.41,11.21,-8.77
-26.21,11.67,-8.77
-26.0,12.12,-8.77
-25.79,12.58,-8.77
-25.56,13.02,-8.77
-25.33,13.47,-8.77
-25.09,13.91,-8.77
-24.85,14.34,-8.77
-24.59,14.78,-8.77
-24.33,15.2,-8.77
-24.06,15.63,-8.77
-23.78,16.04,-8.77
-23.5,16.46,-8.77
-23.21,16.86,-8.77
-22.91,17.27,-8.77
-23.36,18.25,-9.06
-23.04,18.66,-9.06
-27.11,22.74,-10.82
-47.63,41.41,-19.3
-73.2,65.91,-30.11
-83.23,77.61,-34.79
-89.43,86.36,-38.01
-95.35,95.35,-41.22
-95.0,98.37,-41.81
-93.92,100.71,-42.1
-92.78,103.05,-42.39
-91.6,105.37,-42.69
-89.75,106.96,-42.69
-87.87,108.51,-42.69
-86.55,110.78,-42.98
-85.18,113.03,-43.27
-83.19,114.5,-43.27
-81.73,116.72,-43.56
-80.21,118.92,-43.86
-78.13,120.3,-43.86
-76.52,122.46,-44.15
-74.87,124.6,-44.44
-73.16,126.71,-44.73
-72.33,130.48,-45.61
-70.94,133.41,-46.19
-69.46,136.33,-46.78
-68.33,140.1,-47.66
-71.94,154.27,-52.04
-71.96,161.62,-54.09
-68.75,161.97,-53.8
-62.69,155.17,-51.17
-58.26,151.77,-49.7
-54.95,150.97,-49.12
-51.68,150.1,-48.53
-48.76,150.07,-48.24
-45.57,149.07,-47.66
-42.97,149.84,-47.66
-40.1,149.64,-47.36
-37.02,148.46,-46.78
-34.42,149.09,-46.78
-31.81,149.67,-46.78
-29.2,150.2,-46.78
-26.57,150.68,-46.78
-23.79,150.18,-46.49
-21.16,150.57,-46.49
-20.28,165.16,-50.87
-17.69,168.34,-51.75
-14.84,169.57,-52.04
-11.87,169.81,-52.04
-9.36,178.58,-54.67
-6.37,182.54,-55.84
-3.2,183.58,-56.14
0.0,183.61,-56.14
3.2,183.58,-56.14
6.41,183.5,-56.14
9.61,183.36,-56.14
12.87,184.12,-56.43
16.09,183.86,-56.43
19.29,183.56,-56.43
22.49,183.19,-56.43
25.69,182.77,-56.43
28.87,182.29,-56.43
32.05,181.76,-56.43
35.03,180.24,-56.14
38.17,179.6,-56.14
41.3,178.9,-56.14
44.19,177.23,-55.84
47.27,176.43,-55.84
50.35,175.58,-55.84
53.4,174.67,-55.84
56.44,173.71,-55.84
59.16,171.8,-55.55
61.82,169.84,-55.26
64.43,167.84,-54.97
66.99,165.81,-54.67
69.5,163.73,-54.38
72.74,163.37,-54.67
75.58,162.07,-54.67
77.97,159.87,-54.38
79.88,156.78,-53.8
81.71,153.67,-53.21
83.92,151.39,-52.92
78.9,136.65,-48.24
80.78,134.43,-47.95
83.11,133.0,-47.95
81.77,125.92,-45.9
81.28,120.51,-44.44
82.28,117.5,-43.86
83.19,114.5,-43.27
84.6,112.27,-42.98
84.78,108.52,-42.1
83.65,103.3,-40.64
84.83,101.09,-40.35
86.58,99.6,-40.35
85.75,95.23,-39.18
86.74,93.02,-38.89
87.69,90.8,-38.59
85.2,85.2,-36.84
85.99,83.04,-36.55
87.42,81.52,-36.55
84.57,76.15,-34.79
85.89,74.66,-34.79
87.18,73.15,-34.79
84.72,68.61,-33.33
86.66,67.71,-33.62
87.07,65.61,-33.33
85.88,62.39,-32.45
85.39,59.79,-31.87
82.45,55.61,-30.41
77.8,50.52,-28.36
68.93,43.07,-24.85
52.46,31.52,-18.71
47.21,27.25,-16.67
57.71,31.99,-20.17
59.11,31.43,-20.47
59.65,30.39,-20.47
65.32,31.86,-22.22
69.34,32.33,-23.39
70.76,31.51,-23.68
71.3,30.27,-23.68
71.82,29.02,-23.68
72.32,27.76,-23.68
71.89,26.17,-23.39
72.34,24.91,-23.39
71.85,23.35,-23.1
72.25,22.09,-23.1
71.7,20.56,-22.8
72.05,19.31,-22.8
71.45,17.81,-22.51
70.82,16.35,-22.22
71.09,15.11,-22.22
70.41,13.69,-21.93
70.63,12.45,-21.93
70.84,11.22,-21.93
70.08,9.85,-21.64
69.29,8.51,-21.34
69.43,7.3,-21.34
69.54,6.08,-21.34
69.64,4.87,-21.34
69.71,3.65,-21.34
68.81,2.4,-21.05
69.8,1.22,-21.34
70.17,0.0,-20.12
70.16,1.22,-20.12
69.17,2.42,-19.85
69.12,3.62,-19.85
69.04,4.83,-19.85
68.95,6.03,-19.85
68.83,7.23,-19.85
68.69,8.43,-19.85
69.49,9.77,-20.12
70.26,11.13,-20.4
70.05,12.35,-20.4
69.83,13.57,-20.4
69.58,14.79,-20.4
69.31,16.0,-20.4
69.95,17.44,-20.67
69.64,18.66,-20.67
70.23,20.14,-20.95
69.86,21.36,-20.95
70.39,22.87,-21.22
70.89,24.41,-21.5
70.46,25.64,-21.5
70.0,26.87,-21.5
70.41,28.45,-21.78
69.9,29.67,-21.78
70.25,31.28,-22.05
69.7,32.5,-22.05
69.98,34.13,-22.33
69.38,35.35,-22.33
69.6,37.01,-22.6
68.94,38.21,-22.6
68.26,39.41,-22.6
65.92,39.61,-22.05
61.95,38.71,-20.95
54.82,35.6,-18.74
54.19,36.55,-18.74
47.25,33.08,-16.54
52.1,37.86,-18.47
54.51,41.07,-19.57
62.11,48.53,-22.6
67.23,54.44,-24.81
67.75,56.85,-25.36
68.19,59.28,-25.91
69.29,62.39,-26.74
71.01,66.21,-27.84
70.53,68.11,-28.12
70.01,70.01,-28.39
69.45,71.91,-28.67
68.84,73.82,-28.94
68.18,75.72,-29.22
68.11,78.35,-29.77
68.59,81.74,-30.6
68.96,85.16,-31.42
73.98,94.69,-34.45
76.36,101.34,-36.38
77.97,107.32,-38.04
77.19,110.24,-38.59
77.4,114.76,-39.69
77.48,119.31,-40.79
75.9,121.46,-41.07
74.76,124.42,-41.62
74.02,128.2,-42.45
73.63,132.84,-43.55
73.11,137.5,-44.65
74.19,145.6,-46.86
75.43,154.65,-49.34
73.94,158.56,-50.17
71.94,161.58,-50.72
70.24,165.47,-51.54
68.06,168.45,-52.1
65.11,169.61,-52.1
62.14,170.72,-52.1
59.15,171.78,-52.1
56.14,172.79,-52.1
53.68,175.58,-52.65
50.61,176.49,-52.65
47.77,178.27,-52.92
44.65,179.08,-52.92
41.52,179.83,-52.92
38.37,180.53,-52.92
35.4,182.11,-53.2
32.05,181.76,-52.92
29.02,183.24,-53.2
25.82,183.72,-53.2
22.73,185.09,-53.47
19.49,185.46,-53.47
16.25,185.78,-53.47
13.01,186.03,-53.47
9.81,187.19,-53.75
6.54,187.33,-53.75
3.27,187.42,-53.75
0.0,186.48,-53.47
-3.24,185.5,-53.2
-6.51,186.37,-53.47
-9.76,186.23,-53.47
-13.01,186.03,-53.47
-16.25,185.78,-53.47
-19.29,183.55,-52.92
-22.26,181.28,-52.37
-25.15,178.96,-51.82
-27.82,175.64,-50.99
-28.21,159.99,-46.58
-29.9,153.81,-44.93
-32.18,151.38,-44.38
-34.6,149.86,-44.1
-37.21,149.23,-44.1
-40.06,149.49,-44.38
-42.66,148.77,-44.38
-45.25,148.0,-44.38
-47.82,147.19,-44.38
-50.7,147.24,-44.65
-53.92,148.14,-45.2
-56.5,147.18,-45.2
-59.42,147.06,-45.48
-62.35,146.88,-45.76
-65.68,147.53,-46.31
-69.06,148.1,-46.86
-72.48,148.6,-47.41
-75.93,149.03,-47.96
-83.04,156.17,-50.72
-87.15,157.22,-51.54
-86.99,150.68,-49.89
-89.12,148.31,-49.61
-89.65,143.47,-48.51
-89.53,137.86,-47.13
-90.31,133.88,-46.31
-92.63,132.29,-46.31
-93.79,129.09,-45.76
-95.45,126.67,-45.48
-96.47,123.47,-44.93
-98.61,121.77,-44.93
-100.72,120.03,-44.93
-101.53,116.8,-44.38
-103.56,115.01,-44.38
-104.89,112.48,-44.1
-106.17,109.94,-43.83
-108.07,108.07,-43.83
-109.25,105.5,-43.55
-110.37,102.93,-43.28
-111.44,100.34,-43.0
-113.17,98.38,-43.0
-100.15,84.03,-37.49
-99.36,80.46,-36.66
-95.44,74.57,-34.73
-92.89,70.0,-33.35
-36.55,26.56,-12.95
-30.71,21.5,-10.75
-23.91,16.13,-8.27
-24.19,15.71,-8.27
-24.46,15.28,-8.27
-24.72,14.85,-8.27
-24.97,14.42,-8.27
-25.22,13.98,-8.27
-25.46,13.54,-8.27
-25.69,13.09,-8.27
-25.92,12.64,-8.27
-26.14,12.19,-8.27
-26.34,11.73,-8.27
-26.55,11.27,-8.27
-26.74,10.8,-8.27
-26.92,10.33,-8.27
-27.1,9.86,-8.27
-27.27,9.39,-8.27
-27.43,8.91,-8.27
-27.58,8.43,-8.27
-27.72,7.95,-8.27
-27.86,7.46,-8.27
-27.98,6.98,-8.27
-28.1,6.49,-8.27
-28.21,6.0,-8.27
-28.31,5.5,-8.27
-28.4,5.01,-8.27
-28.48,4.51,-8.27
-28.56,4.01,-8.27
-28.62,3.51,-8.27
-28.68,3.01,-8.27
-28.73,2.51,-8.27
-28.77,2.01,-8.27
-28.8,1.51,-8.27
-28.82,1.01,-8.27
-28.83,0.5,-8.27
-28.98,0.0,-7.76
-28.97,0.51,-7.76
-28.96,1.01,-7.76
-28.94,1.52,-7.76
-28.91,2.02,-7.76
-28.87,2.53,-7.76
-28.82,3.03,-7.76
-28.76,3.53,-7.76
-28.7,4.03,-7.76
-28.62,4.53,-7.76
-28.54,5.03,-7.76
-28.45,5.53,-7.76
-28.34,6.02,-7.76
-28.24,6.52,-7.76
-28.12,7.01,-7.76
-27.99,7.5,-7.76
-27.86,7.99,-7.76
-27.71,8.47,-7.76
-27.56,8.95,-7.76
-27.4,9.43,-7.76
-27.23,9.91,-7.76
-27.05,10.38,-7.76
-26.87,10.86,-7.76
-26.67,11.32,-7.76
-26.47,11.79,-7.76
-26.26,12.25,-7.76
-26.05,12.7,-7.76
-25.82,13.16,-7.76
-25.59,13.6,-7.76
-25.34,14.05,-7.76
-25.1,14.49,-7.76
-24.84,14.92,-7.76
-24.57,15.36,-7.76
-24.3,15.78,-7.76
-24.02,16.2,-7.76
-23.74,16.62,-7.76
-23.44,17.03,-7.76
-23.14,17.44,-7.76
-26.64,20.81,-9.06
-33.78,27.35,-11.65
-34.04,28.56,-11.91
-53.95,46.89,-19.15
-81.11,73.04,-29.25
-93.96,87.62,-34.42
-95.89,92.6,-35.72
-97.67,97.67,-37.01
-96.62,100.06,-37.27
-95.52,102.43,-37.53
-93.72,104.08,-37.53
-92.52,106.43,-37.79
-91.27,108.77,-38.05
-88.75,109.6,-37.79
-87.42,111.89,-38.05
-86.03,114.17,-38.31
-84.03,115.65,-38.31
-82.0,117.1,-38.31
-80.48,119.32,-38.56
-78.91,121.51,-38.82
-76.78,122.87,-38.82
-75.12,125.02,-39.08
-74.38,128.82,-39.86
-72.58,130.95,-40.12
-71.2,133.9,-40.63
-70.16,137.7,-41.41
-69.02,141.51,-42.19
-71.03,152.32,-45.03
-71.9,161.48,-47.36
-70.2,165.38,-48.14
-64.05,158.52,-45.81
-58.5,152.4,-43.74
-55.5,152.49,-43.48
-52.2,151.61,-42.96
-49.25,151.58,-42.71
-46.32,151.49,-42.45
-43.4,151.35,-42.19
-40.5,151.15,-41.93
-37.62,150.89,-41.67
-34.77,150.59,-41.41
-32.13,151.17,-41.41
-29.49,151.71,-41.41
-26.67,151.25,-41.15
-24.03,151.69,-41.15
-21.37,152.09,-41.15
-18.72,152.44,-41.15
-17.16,163.31,-44.0
-14.82,169.36,-45.55
-11.93,170.55,-45.81
-9.45,180.38,-48.4
-6.54,187.28,-50.21
-3.32,190.26,-50.99
0.0,190.29,-50.99
3.32,190.26,-50.99
6.61,189.21,-50.73
9.91,189.06,-50.73
13.27,189.82,-50.99
16.58,189.56,-50.99
19.99,190.21,-51.25
23.31,189.83,-51.25
26.48,188.44,-50.99
29.77,187.94,-50.99
33.04,187.4,-50.99
36.31,186.79,-50.99
39.36,185.18,-50.73
42.59,184.47,-50.73
45.8,183.7,-50.73
49.0,182.87,-50.73
51.92,181.06,-50.47
54.79,179.2,-50.21
57.91,178.22,-50.21
60.69,176.27,-49.95
63.76,175.18,-49.95
66.46,173.14,-49.69
69.11,171.06,-49.43
71.71,168.94,-49.18
75.04,168.54,-49.43
78.38,168.08,-49.69
80.88,165.82,-49.43
83.76,164.38,-49.43
84.35,158.63,-48.14
85.23,153.76,-47.11
86.93,150.57,-46.59
81.59,135.79,-42.45
81.39,130.25,-41.15
82.07,126.37,-40.38
83.18,123.32,-39.86
84.21,120.27,-39.34
85.73,118.0,-39.08
86.61,114.94,-38.56
85.63,109.61,-37.27
85.1,105.09,-36.23
85.68,102.11,-35.72
87.45,100.6,-35.72
87.25,96.91,-34.94
87.62,93.96,-34.42
87.9,91.02,-33.91
